id,name,employer,city,salary_from,salary_to,currency,experience,employment,schedule,published_at,url,requirement,description
131973429,Интернет-маркетолог,Экстего,Москва,180000,,RUR,,,,2026-04-18T08:39:25+0300,https://hh.ru/vacancy/131973429,Высшее образование в области маркетинга. Опыт работы от 3 лет в маркетинге в сфере e-com или retail обязательно (FMCG...,Стратегия привлечения: Разработка и реализация маркетинговых стратегий для увеличения объемов продаж с учётом специфики регулирования рекламы биодобавок. Управление каналами: Контекстная...
131686642,Интернет-маркетолог,Легион-Техно,Москва,100000,130000,RUR,,,,2026-04-18T08:30:21+0300,https://hh.ru/vacancy/131686642,"Опыт в маркетинге от 3-х лет (желательно машиностроение, стройка, бизнес для бизнеса направление). Опыт должен быть подтвержденными кейсами! ","Анализ рынка ( интервью с пользователями) ка собственными руками, так и руками подрядчика. Участие в составлении и коррекции Скриптов для операторов..."
131680827,Маркетолог,Кадровое агентство ЭВОЛЮЦИЯ,Москва,200000,,RUR,,,,2026-04-17T20:44:50+0300,https://hh.ru/vacancy/131680827,"Опыт организации коллабораций с партнерами (рестораны, галереи, блогеры, инфлюенсеры, СМИ).","Исследовать рынок и конкурентов: мониторинг, анализ сбыта, позиционирование. Строить стратегию: разработка тактики продвижения, прогнозирование продаж и планирование закупок. "
131624997,Маркетолог,Newtone,Москва,150000,250000,RUR,,,,2026-04-17T18:04:50+0300,https://hh.ru/vacancy/131624997,Обязателен опыт маркетинга в стоматологии (материалы или оборудование). Кандидаты без опыта в стоматологической индустрии не рассматриваются. Понимание специфики стоматологического рынка...,Блогер-партнёр с аудиторией в стоматологической нише. Собственные продукты и производство. Задача маркетолога — объединить эти ресурсы в единую систему маркетинга...
131624094,Маркетолог,КОНВЕЛС Автоматизация,Москва,100000,,RUR,,,,2026-04-17T17:30:15+0300,https://hh.ru/vacancy/131624094,"Высшее образование – маркетинг, PR, экономика и т. д.. Опыт работы на аналогичной позиции в компании-производителе (B2B) приветствуется. ","Разработка позиционирования компании и продуктов. Продвижение компании и продуктов в профессиональном сообществе. Построение маркетинговой стратегии. Конкурентный анализ (продукт, способы продвижения). "
132248251,Маркетолог,УК Атлант,Москва,80000,100000,RUR,,,,2026-04-17T16:44:47+0300,https://hh.ru/vacancy/132248251,Высшее образование. Опыт работы в сфере недвижимости. Опыт работы с Яндекс.Директ. Опыт работы с сервисами сквозной и web-аналитики (Roistat...,"Медиапланирование, бюджетирование и генерация целевых обращений в отдел продаж. Участие в разработке маркетинговых стратегий. Прогнозирование, анализ, контроль и оценка эффективности..."
131859295,Маркетолог маркетплейсов (WB),Онлайнбрэндc,Москва,100000,,RUR,,,,2026-04-18T10:41:45+0300,https://hh.ru/vacancy/131859295,Опыт работы с кабинетом Wildberries (ВБ). Умение работать в команде. Практический опыт запуска эффективных рекламных кампаний на ВБ с большими...,Эффективное управление рекламными кампаниями с бюджетом на кабинет от 1 500 000. Разработка и реализация эффективной стратегии рекламы для всего...
131792469,Маркетолог,ОНИН,Москва,,,,,,,2026-04-17T16:16:18+0300,https://hh.ru/vacancy/131792469,"Мы готовы научить, показать и объяснить, нам можно и нужно задавать много вопросов. Больше всего ценим в кандидате искреннее желание...","Отдел маркетинга ОнИн). - внутренний маркетинг: помощь в ведении внутреннего тг-канала, помощь в организации корпоративных мероприятий (конкурсы, корпоративы, настольные игры..."
131969396,Младший маркетолог,ПО ВЭЛТА,Москва,100000,130000,RUR,,,,2026-04-18T04:52:20+0300,https://hh.ru/vacancy/131969396,Хороший опыт в SMM. Опыт работы с Reels / коротким видео-контентом. Участие в организации выставок или офлайн-мероприятий. ,"Участвовать в реализации маркетингового плана. Координировать подрядчиков (дизайн, видео, разработка). Ставить понятные ТЗ и контролировать результат. Участвовать в запуске и..."
132242956,Маркетолог,Рм групп консалтинг,Москва,100000,,RUR,,,,2026-04-17T15:06:20+0300,https://hh.ru/vacancy/132242956,,Запуск и ведение рекламных кампаний в Яндекс.Директ. Размещение и продвижение объявлений на Юла. Анализ эффективности маркетинговых каналов и их оптимизация. 
131806432,Младший менеджер-маркетолог,MENDEL JEWELRY,Москва,80000,150000,RUR,,,,2026-04-18T09:25:59+0300,https://hh.ru/vacancy/131806432,"Опыт маркетинга/продаж от 3 лет. Профильное образование (маркетинг/PR) желательно. Знание fashion-трендов, нишевых брендов; готовность выполнять ТЗ. ","Ваша роль (под руководством маркетолога): Помощь в стратегии: реализация под руководством маркетолога-руководителя, коммуникация и полное ведение переговоров с блогерами..."
131783588,Маркетолог,Союз Девелоперов Москвы,Москва,50000,,RUR,,,,2026-04-17T13:36:35+0300,https://hh.ru/vacancy/131783588,Понимание принципов копирайтинга и создания продающих объявлений. Навыки парсинга (любые инструменты или базовый Python). Знание иллюстраторов и наличие портфолио.,"Анализировать рекламные объявления: качество, релевантность, эффективность. Собирать данные и анализировать по воронке (просмотр - обращение/звонок). Предлагать и тестировать гипотезы по..."
131782802,Маркетолог,Торговый Дом Игротрейд,Москва,,120000,RUR,,,,2026-04-17T13:23:23+0300,https://hh.ru/vacancy/131782802,Подтвержденный опыт работы в маркетинге и рекламе от 3 лет. Успешный опыт организации лидогенерации (с кейсами и цифрами). ,"Вы по факту выбудете отвечать разные задачи, какие то самостоятельно решать, какие то с помощью постановки задач подрядчикам. Ключевое результат. "
132237747,Маркетолог,Футбольная школа ЮНИОР,Москва,80000,100000,RUR,,,,2026-04-17T13:28:11+0300,https://hh.ru/vacancy/132237747,"Опыт работы в сфере услуг. Образование, курсы по специальности ваше преимущество. Понимание маркетинга, рекламы, продаж. Практическое понимание таргетинга и контекста. ","1. Разработка, реализация, анализ рекламных каналов. 2. Соц.сети: SMM продвижение. Коллаборации с аккаунтами-партнерами. Создание фото и видеоконтента для школы. "
132048740,UGC маркетолог/маркетолог по партнерским программам (EdTech),Школа практического инвестирования,Москва,100000,,RUR,,,,2026-04-18T10:50:12+0300,https://hh.ru/vacancy/132048740,Опыт работы от 2-х лет в направлениях influencer marketing / работа с блогерами / партнёрский маркетинг. — Желателен опыт работы в онлайн...,"Поиск и привлечение блогеров и лидеров мнений (Нельзяграм, Telegram, YouTube, Rutube,VK, MAX) для участия в партнёрской программе проекта. — "
132236673,Маркетолог,Pet Flat,Москва,200000,,RUR,,,,2026-04-17T13:05:41+0300,https://hh.ru/vacancy/132236673,"В числе наших основных ценностей: внимание к деталям, ответственность, вовлеченность, эффективность, высокий сервис, качественный и полезный продукт. - Опыт работы в...",Мы выявляем реальные боли и потребности хозяев питомцев и предлагаем эффективные решения. - Разрабатывать и внедрять комплексную маркетинговую стратегию. - 
132148011,Маркетолог / лидогенератор (Яндекс.Директ),Музыка Николай Алексеевич,Москва,100000,,RUR,,,,2026-04-18T08:36:57+0300,https://hh.ru/vacancy/132148011,Качество. Конверсию в продажу. Экономику. Имеешь опыт самостоятельной настройки Яндекс.Директ (не только управление подрядчиками). Работал с бюджетами от 2 млн...,"Запускать и вести рекламные кампании в Яндекс.Директ (поиск, РСЯ, товарные, мастер-кампании). Работать со связкой: трафик → лендинг → заявка → продажа. "
131850408,Интернет-маркетолог (директолог),Группа компаний ПНЕВМОТЕХ,Москва,180000,230000,RUR,,,,2026-04-18T08:40:55+0300,https://hh.ru/vacancy/131850408,Высшее образование. Успешный практический опыт продвижения сайтов в поисковых системах Яндекс и Google. Успешный практический опыт в работе с платформами...,Организовать непрерывный поток целевых лидов по продуктам (пневмооборудование). Организовать увеличение количества целевых заявок. Повышать узнаваемость компании и её позиций на...
131948514,Маркетолог,Central Properties,Москва,130000,130000,RUR,,,,2026-04-17T12:04:29+0300,https://hh.ru/vacancy/131948514,От 1-3 лет в маркетинге или в сфере развития партнерств. Уверенный пользователь ПК: MS Office (обязательно Excel для сводных...,"Формирование календаря активностей ТЦ: мероприятия, промо-акции (от идеи до реализации). Общение с арендаторами и интеграция их в деятельность ТЦ. "
131603457,Маркетолог,Инфостарт,Москва,91000,91000,RUR,,,,2026-04-17T10:50:56+0300,https://hh.ru/vacancy/131603457,"Опыт работы в маркетинге, SMM, контент-менеджменте от 1 года для IT, SAAS, B2B, Edtech и других смежных...","Подготовка текстов рассылок и постановка задач CRM-маркетологу. SMM и контент: написание постов и ведение 2х каналов, написание новостей..."
